,longitude,latitude,day,month,year,native,species,DOY,geometry,ClimateDivision
17659,-121.532,40.957,24,06,2016,no,Centaurea solstitialis,176,POINT (-121.532 40.957),2
17660,-121.455,40.929,20,06,2016,no,Centaurea solstitialis,172,POINT (-121.455 40.929),2
17661,-121.442,40.947,12,05,2014,no,Centaurea solstitialis,132,POINT (-121.442 40.947),2
17662,-120.361,41.839,24,05,2013,no,Centaurea solstitialis,144,POINT (-120.361 41.839),2
17663,-121.314,41.135,18,06,2015,no,Centaurea solstitialis,169,POINT (-121.314 41.135),2
17664,-121.387,41.22,15,05,2013,no,Centaurea solstitialis,135,POINT (-121.387 41.22),2
17665,-121.584,40.927,02,05,2013,no,Centaurea solstitialis,122,POINT (-121.584 40.927),2
17666,-121.402,40.882,31,05,2013,no,Centaurea solstitialis,151,POINT (-121.402 40.882),2
17667,-121.528,40.94,25,06,2015,no,Centaurea solstitialis,176,POINT (-121.528 40.94),2
17668,-121.453,40.932,24,06,2015,no,Centaurea solstitialis,175,POINT (-121.453 40.932),2
17669,-121.317,41.135,18,06,2015,no,Centaurea solstitialis,169,POINT (-121.317 41.135),2
17670,-121.442,40.948,22,06,2015,no,Centaurea solstitialis,173,POINT (-121.442 40.948),2
17671,-121.386,41.22,10,06,2013,no,Centaurea solstitialis,161,POINT (-121.386 41.22),2
17672,-121.452,40.936,06,06,2013,no,Centaurea solstitialis,157,POINT (-121.452 40.936),2
17673,-121.461,40.953,18,06,2014,no,Centaurea solstitialis,169,POINT (-121.461 40.953),2
17676,-121.496,41.006,16,06,2014,no,Centaurea solstitialis,167,POINT (-121.496 41.006),2
17677,-121.424,40.989,26,06,2015,no,Centaurea solstitialis,177,POINT (-121.424 40.989),2
17679,-121.498,41.006,26,06,2015,no,Centaurea solstitialis,177,POINT (-121.498 41.006),2
17680,-121.51,40.99,11,06,2014,no,Centaurea solstitialis,162,POINT (-121.51 40.99),2
17681,-121.386,41.222,10,06,2013,no,Centaurea solstitialis,161,POINT (-121.386 41.222),2
17682,-121.447,40.94,05,06,2013,no,Centaurea solstitialis,156,POINT (-121.447 40.94),2
17683,-121.505,41.002,14,07,2016,no,Centaurea solstitialis,196,POINT (-121.505 41.002),2
17684,-121.471,40.966,03,06,2013,no,Centaurea solstitialis,154,POINT (-121.471 40.966),2
17685,-121.468,40.963,19,06,2015,no,Centaurea solstitialis,170,POINT (-121.468 40.963),2
17686,-121.458,40.923,24,06,2014,no,Centaurea solstitialis,175,POINT (-121.458 40.923),2
17687,-121.494,41.007,26,06,2015,no,Centaurea solstitialis,177,POINT (-121.494 41.007),2
17688,-121.465,40.952,19,06,2015,no,Centaurea solstitialis,170,POINT (-121.465 40.952),2
17689,-121.316,41.135,10,06,2013,no,Centaurea solstitialis,161,POINT (-121.316 41.135),2
17690,-121.331,40.971,06,07,2016,no,Centaurea solstitialis,188,POINT (-121.331 40.971),2
17691,-121.349,40.93,01,07,2015,no,Centaurea solstitialis,182,POINT (-121.349 40.93),2
17692,-121.449,40.946,27,06,2016,no,Centaurea solstitialis,179,POINT (-121.449 40.946),2
17693,-121.466,40.952,03,06,2013,no,Centaurea solstitialis,154,POINT (-121.466 40.952),2
17694,-121.316,41.133,30,06,2016,no,Centaurea solstitialis,182,POINT (-121.316 41.133),2
17695,-121.53,40.96,24,06,2016,no,Centaurea solstitialis,176,POINT (-121.53 40.96),2
17696,-121.54,40.846,10,06,2014,no,Centaurea solstitialis,161,POINT (-121.54 40.846),2
17697,-121.507,41.0,12,06,2014,no,Centaurea solstitialis,163,POINT (-121.507 41),2
17698,-121.386,41.219,17,06,2015,no,Centaurea solstitialis,168,POINT (-121.386 41.219),2
17699,-121.587,40.928,01,07,2016,no,Centaurea solstitialis,183,POINT (-121.587 40.928),2
17700,-121.232,40.92,26,05,2015,no,Centaurea solstitialis,146,POINT (-121.232 40.92),2
17701,-121.339,40.93,06,06,2013,no,Centaurea solstitialis,157,POINT (-121.339 40.93),2
17703,-121.45,40.941,27,06,2016,no,Centaurea solstitialis,179,POINT (-121.45 40.941),2
17704,-121.338,40.93,07,07,2016,no,Centaurea solstitialis,189,POINT (-121.338 40.93),2
17705,-121.496,41.006,26,06,2015,no,Centaurea solstitialis,177,POINT (-121.496 41.006),2
17706,-121.493,41.007,08,07,2016,no,Centaurea solstitialis,190,POINT (-121.493 41.007),2
17707,-121.233,40.921,08,05,2014,no,Centaurea solstitialis,128,POINT (-121.233 40.921),2
17708,-121.153,41.04,09,08,2016,no,Centaurea solstitialis,222,POINT (-121.153 41.04),2
17709,-121.458,40.95,03,06,2013,no,Centaurea solstitialis,154,POINT (-121.458 40.95),2
17710,-121.388,41.219,29,06,2016,no,Centaurea solstitialis,181,POINT (-121.388 41.219),2
17711,-121.316,41.135,18,06,2015,no,Centaurea solstitialis,169,POINT (-121.316 41.135),2
17712,-121.453,40.933,24,06,2014,no,Centaurea solstitialis,175,POINT (-121.453 40.933),2
17713,-121.324,41.136,18,06,2015,no,Centaurea solstitialis,169,POINT (-121.324 41.136),2
17714,-121.109,41.204,26,09,2013,no,Centaurea solstitialis,269,POINT (-121.109 41.204),2
17715,-120.361,41.839,03,07,2014,no,Centaurea solstitialis,184,POINT (-120.361 41.839),2
17716,-121.452,40.936,20,06,2016,no,Centaurea solstitialis,172,POINT (-121.452 40.936),2
17717,-121.449,40.939,06,06,2013,no,Centaurea solstitialis,157,POINT (-121.449 40.939),2
17718,-121.326,40.979,06,07,2016,no,Centaurea solstitialis,188,POINT (-121.326 40.979),2
17719,-121.387,41.22,15,05,2013,no,Centaurea solstitialis,135,POINT (-121.387 41.22),2
17720,-121.388,41.219,17,06,2014,no,Centaurea solstitialis,168,POINT (-121.388 41.219),2
17721,-121.202,41.022,11,08,2016,no,Centaurea solstitialis,224,POINT (-121.202 41.022),2
17722,-121.499,41.003,08,07,2016,no,Centaurea solstitialis,190,POINT (-121.499 41.003),2
17723,-121.471,40.966,19,06,2015,no,Centaurea solstitialis,170,POINT (-121.471 40.966),2
17724,-121.327,40.978,01,07,2015,no,Centaurea solstitialis,182,POINT (-121.327 40.978),2
17725,-121.498,41.005,26,06,2015,no,Centaurea solstitialis,177,POINT (-121.498 41.005),2
17726,-121.51,40.99,04,06,2013,no,Centaurea solstitialis,155,POINT (-121.51 40.99),2
17727,-121.453,40.933,20,06,2016,no,Centaurea solstitialis,172,POINT (-121.453 40.933),2
17728,-121.461,40.953,18,06,2014,no,Centaurea solstitialis,169,POINT (-121.461 40.953),2
17729,-121.445,40.946,12,05,2014,no,Centaurea solstitialis,132,POINT (-121.445 40.946),2
17730,-121.318,41.133,30,06,2016,no,Centaurea solstitialis,182,POINT (-121.318 41.133),2
17731,-121.54,40.847,30,06,2015,no,Centaurea solstitialis,181,POINT (-121.54 40.847),2
17732,-121.316,41.134,17,06,2014,no,Centaurea solstitialis,168,POINT (-121.316 41.134),2
17733,-121.45,40.944,23,06,2014,no,Centaurea solstitialis,174,POINT (-121.45 40.944),2
17734,-121.453,40.933,24,06,2015,no,Centaurea solstitialis,175,POINT (-121.453 40.933),2
17735,-121.203,41.021,27,06,2014,no,Centaurea solstitialis,178,POINT (-121.203 41.021),2
17736,-121.453,40.934,24,06,2015,no,Centaurea solstitialis,175,POINT (-121.453 40.934),2
17737,-121.452,40.953,18,06,2014,no,Centaurea solstitialis,169,POINT (-121.452 40.953),2
17738,-121.505,41.0,03,06,2013,no,Centaurea solstitialis,154,POINT (-121.505 41),2
17739,-121.447,40.94,20,06,2016,no,Centaurea solstitialis,172,POINT (-121.447 40.94),2
17740,-121.151,41.04,30,06,2014,no,Centaurea solstitialis,181,POINT (-121.151 41.04),2
17741,-121.509,40.993,11,06,2014,no,Centaurea solstitialis,162,POINT (-121.509 40.993),2
17742,-121.452,40.934,24,06,2014,no,Centaurea solstitialis,175,POINT (-121.452 40.934),2
17743,-120.361,41.841,03,07,2014,no,Centaurea solstitialis,184,POINT (-120.361 41.841),2
17744,-121.529,40.96,25,06,2015,no,Centaurea solstitialis,176,POINT (-121.529 40.96),2
17745,-121.504,40.993,04,06,2013,no,Centaurea solstitialis,155,POINT (-121.504 40.993),2
17746,-121.534,40.847,06,07,2016,no,Centaurea solstitialis,188,POINT (-121.534 40.847),2
17747,-121.507,40.994,04,06,2013,no,Centaurea solstitialis,155,POINT (-121.507 40.994),2
17748,-121.454,40.931,20,06,2016,no,Centaurea solstitialis,172,POINT (-121.454 40.931),2
17749,-121.387,41.219,29,06,2016,no,Centaurea solstitialis,181,POINT (-121.387 41.219),2
17750,-121.317,41.135,17,06,2014,no,Centaurea solstitialis,168,POINT (-121.317 41.135),2
17751,-121.396,40.874,24,06,2014,no,Centaurea solstitialis,175,POINT (-121.396 40.874),2
17752,-121.426,40.952,05,07,2016,no,Centaurea solstitialis,187,POINT (-121.426 40.952),2
17753,-121.51,40.99,08,07,2016,no,Centaurea solstitialis,190,POINT (-121.51 40.99),2
17754,-121.505,41.003,02,05,2013,no,Centaurea solstitialis,122,POINT (-121.505 41.003),2
17755,-121.452,40.94,23,06,2014,no,Centaurea solstitialis,174,POINT (-121.452 40.94),2
17756,-121.452,40.937,06,06,2013,no,Centaurea solstitialis,157,POINT (-121.452 40.937),2
17757,-121.584,40.927,30,06,2015,no,Centaurea solstitialis,181,POINT (-121.584 40.927),2
17759,-121.388,41.22,29,06,2016,no,Centaurea solstitialis,181,POINT (-121.388 41.22),2
17760,-120.423,41.324,29,09,2015,no,Centaurea solstitialis,272,POINT (-120.423 41.324),2
17761,-121.449,40.945,12,05,2014,no,Centaurea solstitialis,132,POINT (-121.449 40.945),2
17762,-121.499,41.003,26,06,2015,no,Centaurea solstitialis,177,POINT (-121.499 41.003),2
17763,-121.532,40.959,24,06,2016,no,Centaurea solstitialis,176,POINT (-121.532 40.959),2
17764,-121.532,40.959,19,06,2014,no,Centaurea solstitialis,170,POINT (-121.532 40.959),2
17765,-121.387,41.219,10,06,2013,no,Centaurea solstitialis,161,POINT (-121.387 41.219),2
17766,-121.415,40.952,01,07,2015,no,Centaurea solstitialis,182,POINT (-121.415 40.952),2
17767,-121.316,41.135,10,06,2013,no,Centaurea solstitialis,161,POINT (-121.316 41.135),2
17768,-121.388,41.218,17,06,2015,no,Centaurea solstitialis,168,POINT (-121.388 41.218),2
17770,-121.502,41.002,16,06,2014,no,Centaurea solstitialis,167,POINT (-121.502 41.002),2
17771,-121.447,40.94,04,06,2013,no,Centaurea solstitialis,155,POINT (-121.447 40.94),2
17772,-121.585,40.926,10,06,2014,no,Centaurea solstitialis,161,POINT (-121.585 40.926),2
17773,-121.222,40.971,05,05,2015,no,Centaurea solstitialis,125,POINT (-121.222 40.971),2
17774,-121.45,40.941,23,06,2014,no,Centaurea solstitialis,174,POINT (-121.45 40.941),2
17775,-121.468,40.963,18,06,2014,no,Centaurea solstitialis,169,POINT (-121.468 40.963),2
17776,-121.445,40.942,22,06,2015,no,Centaurea solstitialis,173,POINT (-121.445 40.942),2
17777,-121.449,40.944,23,06,2015,no,Centaurea solstitialis,174,POINT (-121.449 40.944),2
17778,-121.387,41.22,29,06,2016,no,Centaurea solstitialis,181,POINT (-121.387 41.22),2
17779,-120.503,41.26,01,07,2013,no,Centaurea solstitialis,182,POINT (-120.503 41.26),2
17780,-121.458,40.95,22,06,2015,no,Centaurea solstitialis,173,POINT (-121.458 40.95),2
17781,-121.497,41.006,16,06,2014,no,Centaurea solstitialis,167,POINT (-121.497 41.006),2
17782,-121.457,40.925,06,06,2013,no,Centaurea solstitialis,157,POINT (-121.457 40.925),2
17783,-121.463,40.951,03,06,2013,no,Centaurea solstitialis,154,POINT (-121.463 40.951),2
17784,-121.149,41.039,30,06,2014,no,Centaurea solstitialis,181,POINT (-121.149 41.039),2
17785,-121.446,40.941,24,06,2014,no,Centaurea solstitialis,175,POINT (-121.446 40.941),2
17786,-121.37,40.946,06,06,2013,no,Centaurea solstitialis,157,POINT (-121.37 40.946),2
17787,-121.501,41.002,07,06,2013,no,Centaurea solstitialis,158,POINT (-121.501 41.002),2
17788,-121.454,40.932,24,06,2014,no,Centaurea solstitialis,175,POINT (-121.454 40.932),2
17789,-120.443,41.267,23,06,2016,no,Centaurea solstitialis,175,POINT (-120.443 41.267),2
17790,-121.461,40.952,03,06,2013,no,Centaurea solstitialis,154,POINT (-121.461 40.952),2
17791,-121.532,40.959,25,06,2015,no,Centaurea solstitialis,176,POINT (-121.532 40.959),2
17792,-121.387,41.218,15,05,2013,no,Centaurea solstitialis,135,POINT (-121.387 41.218),2
17793,-121.504,40.999,29,06,2015,no,Centaurea solstitialis,180,POINT (-121.504 40.999),2
17794,-121.506,40.998,12,06,2014,no,Centaurea solstitialis,163,POINT (-121.506 40.998),2
17795,-121.449,40.946,07,04,2015,no,Centaurea solstitialis,97,POINT (-121.449 40.946),2
17796,-121.316,41.135,30,06,2016,no,Centaurea solstitialis,182,POINT (-121.316 41.135),2
17797,-121.503,41.002,07,06,2013,no,Centaurea solstitialis,158,POINT (-121.503 41.002),2
17798,-121.388,41.221,17,06,2015,no,Centaurea solstitialis,168,POINT (-121.388 41.221),2
17799,-121.499,41.003,26,06,2015,no,Centaurea solstitialis,177,POINT (-121.499 41.003),2
17800,-121.587,40.926,10,06,2014,no,Centaurea solstitialis,161,POINT (-121.587 40.926),2
17801,-121.509,40.991,04,06,2013,no,Centaurea solstitialis,155,POINT (-121.509 40.991),2
17802,-121.504,40.994,14,07,2016,no,Centaurea solstitialis,196,POINT (-121.504 40.994),2
17803,-121.492,41.006,08,07,2016,no,Centaurea solstitialis,190,POINT (-121.492 41.006),2
17804,-121.313,41.134,30,06,2016,no,Centaurea solstitialis,182,POINT (-121.313 41.134),2
17805,-121.387,41.219,15,05,2013,no,Centaurea solstitialis,135,POINT (-121.387 41.219),2
17806,-121.387,41.221,17,06,2015,no,Centaurea solstitialis,168,POINT (-121.387 41.221),2
17807,-121.387,41.219,17,06,2014,no,Centaurea solstitialis,168,POINT (-121.387 41.219),2
17808,-121.441,40.939,23,06,2014,no,Centaurea solstitialis,174,POINT (-121.441 40.939),2
17809,-121.15,41.039,09,08,2016,no,Centaurea solstitialis,222,POINT (-121.15 41.039),2
17810,-121.202,41.022,27,06,2014,no,Centaurea solstitialis,178,POINT (-121.202 41.022),2
17811,-121.504,41.001,15,06,2016,no,Centaurea solstitialis,167,POINT (-121.504 41.001),2
17812,-121.445,40.941,05,06,2013,no,Centaurea solstitialis,156,POINT (-121.445 40.941),2
17813,-121.457,40.924,24,06,2014,no,Centaurea solstitialis,175,POINT (-121.457 40.924),2
17814,-121.442,40.947,04,06,2013,no,Centaurea solstitialis,155,POINT (-121.442 40.947),2
17815,-121.504,41.002,02,05,2013,no,Centaurea solstitialis,122,POINT (-121.504 41.002),2
17816,-121.587,40.928,10,06,2014,no,Centaurea solstitialis,161,POINT (-121.587 40.928),2
17817,-121.482,41.003,26,07,2016,no,Centaurea solstitialis,208,POINT (-121.482 41.003),2
17818,-121.149,41.043,17,09,2013,no,Centaurea solstitialis,260,POINT (-121.149 41.043),2
17819,-121.464,40.955,18,06,2014,no,Centaurea solstitialis,169,POINT (-121.464 40.955),2
17820,-121.505,40.999,29,06,2015,no,Centaurea solstitialis,180,POINT (-121.505 40.999),2
17821,-121.504,40.995,11,06,2014,no,Centaurea solstitialis,162,POINT (-121.504 40.995),2
17822,-121.498,41.004,26,06,2015,no,Centaurea solstitialis,177,POINT (-121.498 41.004),2
17823,-121.507,40.993,04,06,2013,no,Centaurea solstitialis,155,POINT (-121.507 40.993),2
17824,-121.453,40.933,20,06,2016,no,Centaurea solstitialis,172,POINT (-121.453 40.933),2
17825,-121.388,41.219,17,06,2015,no,Centaurea solstitialis,168,POINT (-121.388 41.219),2
17826,-121.317,41.133,30,06,2016,no,Centaurea solstitialis,182,POINT (-121.317 41.133),2
17827,-121.584,40.926,10,06,2014,no,Centaurea solstitialis,161,POINT (-121.584 40.926),2
17828,-121.322,41.134,18,06,2015,no,Centaurea solstitialis,169,POINT (-121.322 41.134),2
17829,-121.456,40.921,24,06,2014,no,Centaurea solstitialis,175,POINT (-121.456 40.921),2
17830,-121.387,41.218,10,06,2013,no,Centaurea solstitialis,161,POINT (-121.387 41.218),2
17831,-121.502,41.002,07,06,2013,no,Centaurea solstitialis,158,POINT (-121.502 41.002),2
17832,-121.51,40.991,04,06,2013,no,Centaurea solstitialis,155,POINT (-121.51 40.991),2
17833,-121.584,40.928,10,06,2014,no,Centaurea solstitialis,161,POINT (-121.584 40.928),2
17834,-121.495,41.006,08,07,2016,no,Centaurea solstitialis,190,POINT (-121.495 41.006),2
17835,-121.388,41.22,10,06,2013,no,Centaurea solstitialis,161,POINT (-121.388 41.22),2
17836,-121.233,40.921,08,05,2014,no,Centaurea solstitialis,128,POINT (-121.233 40.921),2
17837,-121.509,40.993,04,06,2013,no,Centaurea solstitialis,155,POINT (-121.509 40.993),2
17838,-121.317,41.135,18,06,2015,no,Centaurea solstitialis,169,POINT (-121.317 41.135),2
17839,-121.509,40.99,04,06,2013,no,Centaurea solstitialis,155,POINT (-121.509 40.99),2
17840,-121.507,40.993,11,06,2014,no,Centaurea solstitialis,162,POINT (-121.507 40.993),2
17841,-121.534,40.954,24,06,2016,no,Centaurea solstitialis,176,POINT (-121.534 40.954),2
17842,-121.332,40.94,25,06,2014,no,Centaurea solstitialis,176,POINT (-121.332 40.94),2
17843,-121.521,41.107,02,07,2014,no,Centaurea solstitialis,183,POINT (-121.521 41.107),2
17844,-121.267,41.087,01,07,2014,no,Centaurea solstitialis,182,POINT (-121.267 41.087),2
17845,-121.315,41.135,30,06,2016,no,Centaurea solstitialis,182,POINT (-121.315 41.135),2
17847,-121.463,40.954,03,06,2013,no,Centaurea solstitialis,154,POINT (-121.463 40.954),2
17848,-121.414,40.952,05,07,2016,no,Centaurea solstitialis,187,POINT (-121.414 40.952),2
17849,-121.463,40.952,27,06,2016,no,Centaurea solstitialis,179,POINT (-121.463 40.952),2
17851,-121.396,40.874,31,05,2013,no,Centaurea solstitialis,151,POINT (-121.396 40.874),2
17852,-121.504,40.993,29,05,2014,no,Centaurea solstitialis,149,POINT (-121.504 40.993),2
17853,-121.498,41.005,07,06,2013,no,Centaurea solstitialis,158,POINT (-121.498 41.005),2
17854,-121.482,41.004,16,06,2014,no,Centaurea solstitialis,167,POINT (-121.482 41.004),2
17855,-121.471,40.966,18,06,2014,no,Centaurea solstitialis,169,POINT (-121.471 40.966),2
17856,-121.506,41.003,02,05,2013,no,Centaurea solstitialis,122,POINT (-121.506 41.003),2
17857,-121.51,40.991,11,06,2014,no,Centaurea solstitialis,162,POINT (-121.51 40.991),2
17858,-121.469,40.964,20,06,2016,no,Centaurea solstitialis,172,POINT (-121.469 40.964),2
17859,-121.51,40.993,04,06,2013,no,Centaurea solstitialis,155,POINT (-121.51 40.993),2
17860,-121.5,41.002,07,06,2013,no,Centaurea solstitialis,158,POINT (-121.5 41.002),2
17861,-121.315,41.135,17,06,2014,no,Centaurea solstitialis,168,POINT (-121.315 41.135),2
17862,-121.388,41.22,17,06,2014,no,Centaurea solstitialis,168,POINT (-121.388 41.22),2
17863,-121.316,41.136,18,06,2015,no,Centaurea solstitialis,169,POINT (-121.316 41.136),2
17864,-121.46,40.952,18,06,2014,no,Centaurea solstitialis,169,POINT (-121.46 40.952),2
17865,-121.494,41.007,26,06,2015,no,Centaurea solstitialis,177,POINT (-121.494 41.007),2
17866,-121.316,41.135,17,06,2014,no,Centaurea solstitialis,168,POINT (-121.316 41.135),2
17867,-121.506,41.002,02,05,2013,no,Centaurea solstitialis,122,POINT (-121.506 41.002),2
17868,-121.332,40.94,06,06,2013,no,Centaurea solstitialis,157,POINT (-121.332 40.94),2
17869,-121.35,40.929,01,07,2015,no,Centaurea solstitialis,182,POINT (-121.35 40.929),2
17870,-121.149,41.039,30,06,2014,no,Centaurea solstitialis,181,POINT (-121.149 41.039),2
17871,-121.449,40.942,23,06,2015,no,Centaurea solstitialis,174,POINT (-121.449 40.942),2
17872,-121.421,40.954,05,07,2016,no,Centaurea solstitialis,187,POINT (-121.421 40.954),2
17873,-121.502,41.002,07,06,2013,no,Centaurea solstitialis,158,POINT (-121.502 41.002),2
17874,-121.38,41.224,05,10,2016,no,Centaurea solstitialis,279,POINT (-121.38 41.224),2
17875,-121.585,40.926,01,07,2016,no,Centaurea solstitialis,183,POINT (-121.585 40.926),2
17876,-121.534,40.954,25,06,2015,no,Centaurea solstitialis,176,POINT (-121.534 40.954),2
17877,-121.388,41.221,29,06,2016,no,Centaurea solstitialis,181,POINT (-121.388 41.221),2
17878,-121.504,41.002,15,06,2016,no,Centaurea solstitialis,167,POINT (-121.504 41.002),2
17879,-121.583,40.928,10,06,2014,no,Centaurea solstitialis,161,POINT (-121.583 40.928),2
17880,-121.204,41.021,06,05,2015,no,Centaurea solstitialis,126,POINT (-121.204 41.021),2
17881,-121.329,40.975,06,06,2013,no,Centaurea solstitialis,157,POINT (-121.329 40.975),2
17882,-121.504,40.995,14,07,2016,no,Centaurea solstitialis,196,POINT (-121.504 40.995),2
17883,-121.315,41.136,18,06,2015,no,Centaurea solstitialis,169,POINT (-121.315 41.136),2
17884,-121.508,40.994,11,06,2014,no,Centaurea solstitialis,162,POINT (-121.508 40.994),2
17885,-121.441,40.939,22,06,2015,no,Centaurea solstitialis,173,POINT (-121.441 40.939),2
17886,-121.457,40.924,24,06,2015,no,Centaurea solstitialis,175,POINT (-121.457 40.924),2
17887,-121.463,40.954,18,06,2014,no,Centaurea solstitialis,169,POINT (-121.463 40.954),2
17889,-121.45,40.941,04,06,2013,no,Centaurea solstitialis,155,POINT (-121.45 40.941),2
17890,-121.45,40.941,23,06,2015,no,Centaurea solstitialis,174,POINT (-121.45 40.941),2
17891,-121.459,40.95,22,06,2015,no,Centaurea solstitialis,173,POINT (-121.459 40.95),2
17892,-121.387,41.219,17,06,2015,no,Centaurea solstitialis,168,POINT (-121.387 41.219),2
17893,-121.388,41.219,29,06,2016,no,Centaurea solstitialis,181,POINT (-121.388 41.219),2
17894,-121.54,40.844,10,06,2014,no,Centaurea solstitialis,161,POINT (-121.54 40.844),2
